Character,Radical,CharFreq,Radicals,Qwen_Token_IDs
吡,口,0.5037,"['囗', '口']",[119701]
吽,口,0.4346,"['囗', '口']",[119703]
咂,口,0.9037,"['囗', '口']",[119858]
呸,口,4.1531,"['囗', '口']",[119859]
咀,口,3.8864,"['囗', '口']",[119866]
呷,口,1.2593,"['囗', '口']",[119867]
呱,口,6.6469,"['囗', '口']",[119869]
咆,口,4.2469,"['囗', '口']",[119871]
咛,口,0.8148,"['囗', '口']",[119872]
呶,口,0.0741,"['囗', '口']",[119873]
咎,口,2.1778,"['囗', '口']",[119931]
哐,口,0.642,"['囗', '口']",[120097]
咦,口,5.763,"['囗', '口']",[120111]
哔,口,2.0494,"['囗', '口']",[120113]
呲,口,2.0247,"['囗', '口']",[120115]
咣,口,1.0568,"['囗', '口']",[120122]
咻,口,2.2173,"['囗', '口']",[120126]
咿,口,2.3852,"['囗', '口']",[120128]
咩,口,53.2543,"['囗', '口']",[120132]
咤,口,0.6519,"['囗', '口']",[120133]
哝,口,0.8395,"['囗', '口']",[120134]
哏,口,0.8741,"['囗', '口']",[120135]
哞,口,0.5531,"['囗', '口']",[120136]
咫,口,7.116,"['囗', '口']",[120261]
唛,口,0.6222,"['囗', '口']",[120365]
哧,口,1.7086,"['囗', '口']",[120367]
哽,口,1.9605,"['囗', '口']",[120368]
唢,口,0.1679,"['囗', '口']",[120381]
唏,口,2.558,"['囗', '口']",[120384]
啬,口,4.4247,"['囗', '口']",[120614]
啧,口,6.6617,"['囗', '口']",[120640]
喏,口,1.8568,"['囗', '口']",[120645]
唵,口,0.2667,"['囗', '口']",[120649]
啭,口,0.0642,"['囗', '口']",[120651]
啮,口,0.2864,"['囗', '口']",[120654]
啕,口,0.9383,"['囗', '口']",[120667]
啐,口,0.237,"['囗', '口']",[120669]
啵,口,5.7432,"['囗', '口']",[120673]
啶,口,0.0889,"['囗', '口']",[120674]
啷,口,1.2642,"['囗', '口']",[120675]
唳,口,0.2123,"['囗', '口']",[120676]
唰,口,0.7951,"['囗', '口']",[120677]
啜,口,0.6864,"['囗', '口']",[120678]
喋,口,10.884,"['囗', '口']",[120910]
嗒,口,10.079,"['囗', '口']",[120911]
喃,口,5.1111,"['囗', '口']",[120912]
喱,口,6.5086,"['囗', '口']",[120913]
嗖,口,2.2667,"['囗', '口']",[120936]
喑,口,0.1235,"['囗', '口']",[120937]
嗟,口,0.9679,"['囗', '口']",[120938]
啻,口,0.0494,"['囗', '口']",[121030]
嗷,口,12.8346,"['囗', '口']",[121176]
嗑,口,5.8173,"['囗', '口']",[121182]
嗬,口,0.9086,"['囗', '口']",[121184]
嗔,口,1.4815,"['囗', '口']",[121185]
嗝,口,4.8741,"['囗', '口']",[121186]
嗄,口,0.7605,"['囗', '口']",[121188]
嗲,口,8.3506,"['囗', '口']",[121207]
嗳,口,1.0765,"['囗', '口']",[121208]
嗌,口,0.642,"['囗', '口']",[121209]
嗐,口,0.0296,"['囗', '口']",[121211]
嗤,口,1.0321,"['囗', '口']",[121212]
嘞,口,13.4963,"['囗', '口']",[121407]
嘈,口,5.8765,"['囗', '口']",[121408]
嘁,口,0.242,"['囗', '口']",[121410]
嘣,口,1.7827,"['囗', '口']",[121427]
嘤,口,5.2494,"['囗', '口']",[121428]
嘚,口,2.4148,"['囗', '口']",[121429]
嘭,口,1.0765,"['囗', '口']",[121594]
噎,口,2.3654,"['囗', '口']",[121595]
噘,口,0.2667,"['囗', '口']",[121599]
嘬,口,0.3111,"['囗', '口']",[121618]
噙,口,0.2864,"['囗', '口']",[121621]
噌,口,0.6568,"['囗', '口']",[121622]
噔,口,1.2494,"['囗', '口']",[121623]
嚄,口,0.1827,"['囗', '口']",[121752]
噱,口,1.1407,"['囗', '口']",[121767]
噫,口,0.2222,"['囗', '口']",[121768]
噻,口,4.6864,"['囗', '口']",[121769]
噼,口,4.2074,"['囗', '口']",[121770]
嚏,口,6.8296,"['囗', '口']",[121875]
嚓,口,3.5407,"['囗', '口']",[121886]
嚯,口,1.5704,"['囗', '口']",[122017]
囔,口,1.2099,"['囗', '口']",[122121]
啫,口,2.0049,"['囗', '口']",[122800]
名,口,1189.4914,"['囗', '口']",[13072]
呯,口,0.4148,"['囗', '口']","[17401, 107]"
呎,口,0.4,"['囗', '口']","[17401, 236]"
呡,口,0.0444,"['囗', '口']","[17401, 94]"
号,口,436.8296,"['囗', '口']",[17992]
哬,口,0.0444,"['囗', '口']","[20047, 105]"
品,口,632.2123,"['囗', '口']",[24442]
可,口,3324.5926,"['囗', '口']",[30440]
器,口,246.3259,"['囗', '口']",[31548]
商,口,211.2049,"['囗', '口']",[32022]
否,口,196.8148,"['囗', '口']",[32376]
和,口,3336.2765,"['囗', '口']",[33108]
后,口,2222.0988,"['囗', '口']",[33447]
口,口,581.5012,"['囗', '口']",[39426]
合,口,550.8,"['囗', '口']",[39762]
周,口,612.7457,"['囗', '口']",[40542]
同,口,1060.7556,"['囗', '口']",[40916]
员,口,361.3432,"['囗', '口']",[42223]
听,口,929.1309,"['囗', '口']",[49187]
命,口,482.2568,"['囗', '口']",[50509]
台,口,412.316,"['囗', '口']",[53938]
告,口,684.479,"['囗', '口']",[57555]
司,口,281.7086,"['囗', '口']",[64643]
右,口,128.8889,"['囗', '口']",[64817]
启,口,72.7605,"['囗', '口']",[68396]
向,口,423.8025,"['囗', '口']",[69041]
吋,口,0.5827,"['囗', '口']","[7158, 233]"
吔,口,0.3951,"['囗', '口']","[7158, 242]"
唸,口,0.8543,"['囗', '口']","[83050, 116]"
唻,口,0.2123,"['囗', '口']","[83050, 119]"
只,口,2008.9679,"['囗', '口']",[91680]
含,口,84.5037,"['囗', '口']",[95312]
囍,口,5.1111,"['囗', '口']","[9722, 235]"
哈,口,925.0864,"['囗', '口']",[98671]
咲,口,0.4889,"['囗', '口']","[99176, 110]"
各,口,513.0815,"['囗', '口']",[99200]
嗙,口,0.1333,"['囗', '口']","[99231, 247]"
响,口,211.3037,"['囗', '口']",[99365]
喜,口,1341.037,"['囗', '口']",[99370]
味,口,394.3062,"['囗', '口']",[99375]
吃,口,1526.8444,"['囗', '口']",[99405]
售,口,91.8617,"['囗', '口']",[99429]
哪,口,687.0173,"['囗', '口']",[99459]
古,口,184.1975,"['囗', '口']",[99470]
史,口,143.3037,"['囗', '口']",[99497]
吸,口,163.3975,"['囗', '口']",[99544]
呼,口,194.2815,"['囗', '口']",[99592]
善,口,158.2963,"['囗', '口']",[99618]
另,口,191.2988,"['囗', '口']",[99628]
句,口,253.6247,"['囗', '口']",[99700]
哥,口,454.6716,"['囗', '口']",[99826]
叫,口,610.9037,"['囗', '口']",[99882]
者,耂,672.0198,['耂'],[28946]
考,耂,368.8346,['耂'],[77598]
老,耂,1653.3827,['耂'],[91777]
耗,耒,25.0914,['耒'],[100293]
耕,耒,135.0914,['耒'],[100974]
耘,耒,131.7086,['耒'],[103884]
耙,耒,1.0519,['耒'],[119367]
耦,耒,0.163,['耒'],[121543]
耨,耒,0.2568,['耒'],[121700]
重,里,899.0123,['里'],[29258]
量,里,446.3852,['里'],[32757]
里,里,2571.442,['里'],[69249]
野,里,158.0247,['里'],[99924]
勇,力,140.7605,['力'],[100244]
勤,力,41.2543,['力'],[100259]
募,力,10.1975,['力'],[100335]
励,力,171.6741,['力'],[100445]
勃,力,16.7259,['力'],[100618]
努,力,193.3432,['力'],[100657]
勘,力,1.9654,['力'],[101019]
劲,力,83.6296,['力'],[101270]
劣,力,22.5284,['力'],[101744]
劫,力,41.4815,['力'],[102680]
勋,力,281.4568,['力'],[103309]
勉,力,14.8593,['力'],[103356]
勒,力,82.6272,['力'],[104240]
劝,力,16.0198,['力'],[105029]
劾,力,0.2963,['力'],[119940]
功,力,425.3975,['力'],[17404]
加,力,1169.5901,['力'],[20929]
动,力,1375.5852,['力'],[27733]
务,力,361.8025,['力'],[31952]
力,力,1358.479,['力'],[47534]
劵,力,0.5284,['力'],"[8079, 113]"
办,力,385.7975,['力'],[99227]
助,力,383.7333,['力'],[99262]
势,力,111.9654,['力'],[99272]
劳,力,109.2395,['力'],[99697]
竣,立,0.6519,['立'],[103343]
竖,立,7.9852,['立'],[107899]
竭,立,10.084,['立'],[109621]
章,立,370.0444,['立'],[44928]
站,立,339.9556,['立'],[70790]
端,立,417.3333,['立'],[78882]
立,立,268.1926,['立'],[79095]
竞,立,44.2519,['立'],[99640]
童,立,155.2247,['立'],[99914]
竟,立,215.3778,['立'],[99948]
隶,隶,8.163,['隶'],[101023]
冰,冫,184.1975,['冫'],[100038]
凌,冫,103.3827,['冫'],[100812]
凝,冫,22.2765,['冫'],[100898]
冻,冫,122.8,['冫'],[101462]
冶,冫,1.6296,['冫'],[101772]
凉,冫,87.8716,['冫'],[102058]
凑,冫,22.8642,['冫'],[103005]
冯,冫,36.0691,['冫'],[104822]
凄,冫,14.6765,['冫'],[110733]
凛,冫,2.0691,['冫'],[116822]
凋,冫,4.237,['冫'],[118630]
冽,冫,1.5852,['冫'],[119934]
凖,冫,0.0741,['冫'],"[12585, 244]"
准,冫,425.5012,['冫'],[99308]
决,冫,336.3654,['冫'],[99351]
况,冫,153.6346,['冫'],[99384]
冷,冫,471.7778,['冫'],[99476]
减,冫,124.5333,['冫'],[99536]
净,冫,104.5284,['冫'],[99547]
冲,冫,189.0864,['冫'],[99907]
冬,冫,220.0049,['冫'],[99949]
龚,龙,1.9062,"['龍', '龙']",[111315]
龛,龙,0.2617,"['龍', '龙']",[120739]
龙,龙,1313.4321,"['龍', '龙']",[99465]
鹾,卤,0.079,['卤'],[123534]
麟,鹿,6.5086,['鹿'],[103481]
麒,鹿,1.6346,['鹿'],[103662]
鹿,鹿,27.7877,['鹿'],[104818]
麓,鹿,1.0173,['鹿'],[113329]
麂,鹿,0.4247,['鹿'],[121279]
麋,鹿,0.484,['鹿'],[121936]
麝,鹿,0.4741,['鹿'],[122086]
麾,麻,0.3259,['麻'],[121659]
麻,麻,366.3111,['麻'],[99965]
驶,马,28.5827,"['馬', '马']",[100105]
骗,马,119.1111,"['馬', '马']",[100117]
驻,马,14.2074,"['馬', '马']",[100483]
骑,马,61.1852,"['馬', '马']",[100855]
驱,马,18.1086,"['馬', '马']",[101422]
驰,马,16.5432,"['馬', '马']",[101656]
骤,马,8.479,"['馬', '马']",[102695]
骄,马,37.2988,"['馬', '马']",[103087]
骚,马,39.442,"['馬', '马']",[103420]
驳,马,7.4469,"['馬', '马']",[103501]
驭,马,4.5432,"['馬', '马']",[103567]
驿,马,1.9012,"['馬', '马']",[103795]
骂,马,80.7358,"['馬', '马']",[104543]
骏,马,4.7704,"['馬', '马']",[108120]
驴,马,14.7358,"['馬', '马']",[109296]
驼,马,6.884,"['馬', '马']",[116232]
骆,马,4.5827,"['馬', '马']",[116364]
驯,马,5.116,"['馬', '马']",[116819]
驮,马,0.9185,"['馬', '马']",[119309]
驹,马,3.2395,"['馬', '马']",[119344]
骡,马,1.9802,"['馬', '马']",[119479]
驽,马,0.079,"['馬', '马']",[119997]
驷,马,0.158,"['馬', '马']",[120003]
驸,马,0.237,"['馬', '马']",[120004]
骁,马,0.7605,"['馬', '马']",[120276]
骋,马,1.3679,"['馬', '马']",[120544]
骐,马,0.3704,"['馬', '马']",[120828]
骛,马,0.5531,"['馬', '马']",[121083]
骜,马,0.2667,"['馬', '马']",[121100]
骝,马,0.3753,"['馬', '马']",[121338]
骥,马,0.4,"['馬', '马']",[122050]
验,马,564,"['馬', '马']",[41362]
马,马,761.7383,"['馬', '马']",[99313]
驾,马,59.0864,"['馬', '马']",[99646]
骇,馬,1.684,"['馬', '马']",[116291]
麦,麦,108.6617,"['麥', '麦']",[100807]
麸,麦,0.4741,"['麥', '麦']",[120556]
毯,毛,16.8444,['毛'],[103537]
毡,毛,1.1259,['毛'],[119358]
毽,毛,0.3457,['毛'],[120971]
毛,毛,279.9012,['毛'],[99676]
毫,毛,67.3975,['毛'],[99784]
矛,矛,22.563,['矛'],[102229]
矜,矛,3.842,['矛'],[120274]
阔,门,21.5753,"['門', '门']",[100607]
闲,门,93.5358,"['門', '门']",[100836]
阐,门,1.4815,"['門', '门']",[100996]
闹,门,156.7012,"['門', '门']",[102207]
阁,门,16.2025,"['門', '门']",[102557]
闷,门,109.2988,"['門', '门']",[102706]
阀,门,1.8963,"['門', '门']",[102860]
闺,门,21.6494,"['門', '门']",[103606]
闯,门,47.0469,"['門', '门']",[106163]
闵,门,2.3901,"['門', '门']",[106181]
闸,门,5.0321,"['門', '门']",[107964]
阎,门,1.8815,"['門', '门']",[113001]
阙,门,0.8346,"['門', '门']",[119082]
闰,门,1.3136,"['門', '门']",[119322]
闩,门,0.2765,"['門', '门']",[119549]
闾,门,0.1284,"['門', '门']",[120209]
阂,门,1.1457,"['門', '门']",[120211]
阄,门,0.079,"['門', '门']",[120483]
阈,门,0.0444,"['門', '门']",[120763]
阉,门,1.6691,"['門', '门']",[120764]
阑,门,3.0469,"['門', '门']",[121033]
间,门,1277.8815,"['門', '门']",[17881]
问,门,1053.9802,"['門', '门']",[56007]
闭,门,96.8741,"['門', '门']",[58792]
门,门,671.4716,"['門', '门']",[64689]
闻,门,147.5111,"['門', '门']",[99608]
闪,门,98.1185,"['門', '门']",[99869]
阅,门,48.563,"['門', '门']",[99915]
糖,米,142.5333,['米'],[100443]
粮,米,21.042,['米'],[101263]
粒,米,29.9309,['米'],[101425]
糕,米,122.0444,['米'],[101638]
糊,米,66.1235,['米'],[101660]
粗,米,55.0815,['米'],[102187]
粤,米,87.7679,['米'],[102711]
粹,米,14.4543,['米'],[103282]
糟,米,97.0519,['米'],[103336]
糙,米,6.6864,['米'],[103629]
糯,米,9.437,['米'],[103811]
粽,米,6.2963,['米'],[103868]
粘,米,19.8815,['米'],[104957]
粥,米,42.8988,['米'],[106864]
籽,米,5.2889,['米'],[110170]
粪,米,7.2395,['米'],[111832]
娄,米,1.8519,['米'],[116538]
粟,米,3.6642,['米'],[117590]
粱,米,1.2593,['米'],[119092]
粕,米,0.4198,['米'],[119248]
糠,米,0.8296,['米'],[119517]
粑,米,7.1654,['米'],[120487]
糁,米,0.084,['米'],[121496]
糍,米,1.3037,['米'],[121670]
糅,米,0.2716,['米'],[121671]
糗,米,6.4741,['米'],[121824]
糜,米,1.6346,['米'],[121933]
糨,米,0.1235,['米'],[121999]
类,米,193.0025,['米'],[21515]
米,米,337.358,['米'],[72261]
精,米,531.1704,['米'],[99219]
粉,米,290.716,['米'],[99742]
紫,糸,52.2716,"['糸', '纟']",[101168]
紊,糸,2.7753,"['糸', '纟']",[103837]
絮,糸,23.6198,"['糸', '纟']",[111464]
纨,糸,0.4395,"['糸', '纟']",[119653]
纂,糸,0.1728,"['糸', '纟']",[122069]
系,糸,679.2346,"['糸', '纟']",[38176]
索,糸,114.5333,"['糸', '纟']",[50984]
素,糸,167.3531,"['糸', '纟']",[71138]
糸,糸,9.0173,"['糸', '纟']","[99264, 116]"
紧,糸,340.0395,"['糸', '纟']",[99378]
累,糸,313.4765,"['糸', '纟']",[99847]
靥,面,0.8543,['面'],[121581]
面,面,1395.4321,['面'],[27091]
盗,皿,55.6543,['皿'],[100591]
盈,皿,15.1802,['皿'],[101409]
盐,皿,57.3333,['皿'],[102029]
盒,皿,58.0691,['皿'],[102307]
盆,皿,49.0864,['皿'],[102427]
盏,皿,6.958,['皿'],[111314]
盔,皿,5.8469,['皿'],[119119]
皿,皿,1.916,['皿'],[119303]
盂,皿,0.3062,['皿'],[119794]
盅,皿,1.6296,['皿'],[120121]
盎,皿,2.9383,['皿'],[120385]
盥,皿,0.3407,['皿'],[121790]
监,皿,90.163,['皿'],[48828]
益,皿,70.4395,['皿'],[99419]
盘,皿,210.0198,['皿'],[99665]
盛,皿,94.8049,['皿'],[99681]
盟,皿,34.5827,['皿'],[99698]
盖,皿,83.837,['皿'],[99758]
每,母,964.1481,"['毋', '母']",[73157]
毒,母,153.9605,"['毋', '母']",[99586]
母,母,247.679,"['毋', '母']",[99740]
械,木,12.237,['木'],[100071]
末,木,125.1309,['木'],[100072]
植,木,56.4938,['木'],[100077]
杂,木,109.4173,['木'],[100092]
档,木,64.3506,['木'],[100104]
榜,木,77.1062,['木'],[100108]
松,木,203.7531,['木'],[100180]
桌,木,110.8444,['木'],[100299]
李,木,194.5975,['木'],[100339]
桥,木,62.0148,['木'],[100391]
柜,木,59.1012,['木'],[100495]
柔,木,77.9358,['木'],[100502]
桃,木,106.9086,['木'],[100529]
棋,木,19.2889,['木'],[100530]
梯,木,40.6222,['木'],[100546]
梅,木,66.721,['木'],[100711]
森,木,87.1802,['木'],[100739]
杯,木,237.763,['木'],[100749]
楚,木,115.9901,['木'],[100785]
桂,木,21.4321,['木'],[100877]
杆,木,23.8914,['木'],[100880]
栏,木,18.6025,['木'],[100910]
朵,木,66.484,['木'],[100978]
枢,木,2.1778,['木'],[100980]
杨,木,102.3012,['木'],[101058]
杭,木,31.5309,['木'],[101183]
横,木,50.884,['木'],[101209]
杜,木,32.4988,['木'],[101245]
枝,木,48.3951,['木'],[101324]
桶,木,28.4889,['木'],[101508]
框,木,12.563,['木'],[101540]
柴,木,15.4173,['木'],[101545]
椒,木,42.1086,['木'],[101667]
椅,木,27.9012,['木'],[101710]
朴,木,20.4593,['木'],[101726]
枣,木,20.5185,['木'],[101728]
樱,木,22.3457,['木'],[101824]
棵,木,13.7383,['木'],[101828]
梁,木,31.1111,['木'],[101965]
杰,木,156.6815,['木'],[102028]
柳,木,19.1654,['木'],[102162]
桑,木,48.4198,['木'],[102218]
柱,木,13.0864,['木'],[102277]
棒,木,176.8642,['木'],[102321]
棉,木,46.0049,['木'],[102430]
栋,木,13.2395,['木'],[102560]
柏,木,22.3704,['木'],[102627]
槽,木,32.2914,['木'],[102776]
株,木,4.716,['木'],[102868]
梳,木,11.0914,['木'],[102882]
槛,木,1.9605,['木'],[102922]
桩,木,15.8667,['木'],[102927]
枯,木,20.4593,['木'],[102969]
枚,木,42.0691,['木'],[102991]
棚,木,15.8074,['木'],[103031]
杠,木,10.1333,['木'],[103178]
橡,木,11.9407,['木'],[103218]
栽,木,8.0346,['木'],[103239]
杉,木,19.7531,['木'],[103268]
枕,木,28.1284,['木'],[103284]
梭,木,8.963,['木'],[103541]
柠,木,20.6914,['木'],[103565]
檬,木,20.2222,['木'],[103566]
橄,木,11.6049,['木'],[103588]
榄,木,12.5432,['木'],[103589]
栈,木,26.9926,['木'],[103642]
榆,木,1.7284,['木'],[103649]
枸,木,4.7309,['木'],[103664]
杞,木,5.521,['木'],[103665]
橱,木,7.6,['木'],[103681]
棠,木,2.3358,['木'],[103755]
椎,木,8.237,['木'],[103789]
柬,木,2.7309,['木'],[103790]
榴,木,9.0123,['木'],[103809]
棕,木,9.9901,['木'],[103830]
柿,木,14.1728,['木'],[103847]
朱,木,35.1605,['木'],[104000]
枪,木,154.7062,['木'],[104068]
柯,木,32.0444,['木'],[105264]
梨,木,29.7877,['木'],[105914]
枫,木,5.9556,['木'],[105934]
桐,木,6.1679,['木'],[106553]
楠,木,5.6543,['木'],[107568]
柄,木,5.8123,['木'],[107570]
梗,木,5.679,['木'],[107583]
橙,木,28.2864,['木'],[107678]
杏,木,13.6988,['木'],[108202]
棍,木,22.7506,['木'],[108261]
栗,木,8.6963,['木'],[108493]
樊,木,2.6667,['木'],[110020]
栖,木,4.5877,['木'],[110122]
梵,木,4.4741,['木'],[110300]
椰,木,9.4173,['木'],[110674]
榨,木,7.9605,['木'],[110957]
梓,木,3.4469,['木'],[111533]
杖,木,15.4469,['木'],[111709]
檀,木,1.9506,['木'],[112511]
柚,木,9.3728,['木'],[112721]
棱,木,3.1556,['木'],[112769]
桔,木,9.6889,['木'],[113381]
槐,木,1.5407,['木'],[113745]
楷,木,1.5259,['木'],[113844]
梢,木,5.0864,['木'],[114005]
橘,木,17.5506,['木'],[114088]
桓,木,1.0716,['木'],[114589]
檐,木,2.6469,['木'],[114939]
榕,木,1.8173,['木'],[115695]
樟,木,1.8914,['木'],[115758]
栓,木,2.9531,['木'],[116154]
楞,木,2.9728,['木'],[116297]
棘,木,4.9778,['木'],[116484]
栅,木,2.7309,['木'],[117217]
槟,木,7.9605,['木'],[118172]
棺,木,5.2988,['木'],[118735]
桦,木,2.3654,['木'],[119014]
朽,木,4.3605,['木'],[119067]
枉,木,8.0148,['木'],[119117]
札,木,1.0123,['木'],[119144]
梧,木,4.5136,['木'],[119208]
枭,木,5.4568,['木'],[119220]
柑,木,3.4222,['木'],[119222]
榻,木,1.1753,['木'],[119223]
桨,木,1.2346,['木'],[119285]
柒,木,1.2889,['木'],[119361]
梆,木,0.5235,['木'],[119371]
榔,木,1.3136,['木'],[119427]
椭,木,0.6272,['木'],[119428]
椿,木,0.7062,['木'],[119451]
杈,木,0.4494,['木'],[119679]
枥,木,0.1235,['木'],[119833]
杪,木,0.1284,['木'],[119835]
杳,木,0.6667,['木'],[119836]
杵,木,1.1951,['木'],[119838]
柩,木,0.2025,['木'],[120058]
栌,木,0.0247,['木'],[120060]
栀,木,0.3506,['木'],[120066]
栎,木,0.9333,['木'],[120068]
枷,木,1.6346,['木'],[120071]
桡,木,0.1136,['木'],[120324]
桎,木,0.5037,['木'],[120325]
桁,木,0.084,['木'],[120331]
桅,木,0.4148,['木'],[120333]
桉,木,0.4296,['木'],[120335]
栩,木,0.9679,['木'],[120336]
桀,木,0.6025,['木'],[120463]
梏,木,0.5037,['木'],[120607]
棂,木,0.2272,['木'],[120613]
椁,木,0.0198,['木'],[120892]
楔,木,0.4543,['木'],[121141]
楂,木,7.1457,['木'],[121142]
楸,木,0.1827,['木'],[121145]
椴,木,0.0543,['木'],[121146]
槌,木,1.4222,['木'],[121147]
榈,木,2.1728,['木'],[121150]
榉,木,0.1136,['木'],[121152]
楦,木,0.0889,['木'],[121153]
楣,木,0.6519,['木'],[121154]
椽,木,0.0543,['木'],[121156]
榛,木,2.3457,['木'],[121381]
榭,木,0.8741,['木'],[121384]
槁,木,0.1185,['木'],[121387]
榷,木,0.2667,['木'],[121389]
樘,木,0.0148,['木'],[121577]
槲,木,0.2025,['木'],[121578]
橇,木,1.5852,['木'],[121728]
樵,木,0.9975,['木'],[121729]
橹,木,0.158,['木'],[121731]
樽,木,1.3235,['木'],[121732]
桠,木,0.2222,['木'],[122595]
槃,木,0.9481,['木'],[123367]
檫,木,0.316,['木'],[123672]
本,木,868.2963,['木'],[21894]
果,木,1410.3259,['木'],[27773]
标,木,259.6049,['木'],[30844]
机,木,1506.3259,['木'],[32648]
查,木,397.3531,['木'],[32876]
格,木,346.7704,['木'],[33983]
来,木,6988.9086,['木'],[36407]
未,木,368.3506,['木'],[38342]
条,木,359.4123,['木'],[38989]
权,木,119.1012,['木'],[40981]
桖,木,0.0593,['木'],"[43459, 244]"
朲,木,0.163,['木'],"[4811, 110]"
模,木,263.2691,['木'],[53772]
束,木,162.721,['木'],[62963]
核,木,50.163,['木'],[71137]
柺,木,0.0593,['木'],"[75375, 118]"
木,木,541.6395,['木'],[75405]
构,木,43.1062,['木'],[77835]
案,木,245.9753,['木'],[80642]
板,木,194.2815,['木'],[87531]
样,木,2035.042,['木'],[90885]
检,木,107.8123,['木'],[97557]
析,木,58.2568,['木'],[97771]
术,木,236.2815,['木'],[99216]
极,木,219.4123,['木'],[99226]
榎,木,0.0691,['木'],"[99239, 236]"
村,木,115.5407,['木'],[99277]
校,木,205.9259,['木'],[99307]
根,木,245.7086,['木'],[99408]
材,木,76.2617,['木'],[99409]
楼,木,207.5951,['木'],[99432]
林,木,222.0593,['木'],[99463]
某,木,251.6593,['木'],[99569]
树,木,129.3185,['木'],[99613]
架,木,130.2519,['木'],[99630]
染,木,64.8099,['木'],[99702]
概,木,74.9827,['木'],[99706]
杀,木,413.3679,['木'],[99733]
梦,木,507.4716,['木'],[99815]
